VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-4.311382799924002e-06,4.313533327428486e-06,9.464492329329085e-05,8.749678521289657e-05,-4.3109276647670765e-06,4.313544471454192e-06,1.912010345448285e-09,1.578522031819153e-09,35,33,2023/07/Data_0723/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-437.hdf5,2.6168066871156284e-09,2.479418352364064e-09,8.624472136221269e-06,2.479418352364064e-09,0.0003034164463382,0.0002874864023364
0.02,-4.223648150163911e-06,4.337412100941585e-06,6.049261201092129e-05,5.280618119750589e-05,-4.222316927901896e-06,4.339202096048406e-06,1.273709809421947e-09,1.6738710009881961e-09,23,21,2023/07/Data_0723/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-437.hdf5,1.1688516814651053e-07,2.103373672595271e-09,8.561519023950302e-06,2.103373672595271e-09,0.0136523866640407,0.0002457005210205
0.04,-3.989985369491196e-06,4.217889311529115e-06,5.336788029146961e-05,4.520657549292806e-05,-3.987748022576779e-06,4.218558160437637e-06,3.064849822266737e-09,1.0256569233656642e-09,31,27,2023/07/Data_0724/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-438.hdf5,2.308101378608576e-07,3.2319153079089756e-09,8.206306183014417e-06,3.2319153079089756e-09,0.0281259476204523,0.0003939888808657
0.06,-3.599483016406421e-06,3.988836122258397e-06,4.853271469166669e-05,4.042543754340336e-05,-3.599001003258177e-06,3.988083052341802e-06,1.323961634301464e-09,1.4091788743095099e-09,27,25,2023/07/Data_0724/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-438.hdf5,3.890820490836253e-07,1.9335613537983275e-09,7.58708405559998e-06,1.9335613537983275e-09,0.0512821587624887,0.0002551839636738
0.08,-3.1463994762467338e-06,3.6955343024080286e-06,4.199465075296864e-05,3.3591819441135367e-05,-3.145330570135135e-06,3.691871876079218e-06,1.374423912981583e-09,3.402884415383146e-09,35,35,2023/07/Data_0725/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-440.hdf5,5.46541305944083e-07,3.6699677705714396e-09,6.837202446214353e-06,3.6699677705714396e-09,0.0799363936117898,0.0005384767173722
0.1,-2.8332567980352084e-06,3.358375278867666e-06,3.441348945692832e-05,2.620081185443416e-05,-2.8320400291663043e-06,3.3571567960264264e-06,1.0604131575038835e-09,1.8692669942432075e-09,35,33,2023/07/Data_0725/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-442.hdf5,5.25116766860122e-07,2.149101012138422e-09,6.18919682519273e-06,2.149101012138422e-09,0.0848440890945118,0.0003484817780415
0.12,-2.586378317948289e-06,3.004900756268128e-06,2.25817913165602e-05,1.6386628714884505e-05,-2.586320083343639e-06,2.9992973288721e-06,9.036863882097123e-10,2.100944684189567e-09,31,29,2023/07/Data_0725/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-443.hdf5,4.12977245528461e-07,2.287054361894337e-09,5.585617412215739e-06,2.287054361894337e-09,0.0739358275103626,0.0004105717903451
0.14,-2.3588086551836125e-06,2.646406204324248e-06,1.6241424105991387e-05,1.0739644310920774e-05,-2.358890168759425e-06,2.646902851203809e-06,7.6116563163733e-10,1.5390081184625555e-09,29,27,2023/07/Data_0725/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-443.hdf5,2.880126824443841e-07,1.7169505256353513e-09,5.005793019963235e-06,1.7169505256353513e-09,0.0575358751941564,0.0003435599609191
0.16,-2.1361936611292587e-06,2.348026413762428e-06,4.442409553057958e-06,-4.0628935211303865e-08,-2.136036259100614e-06,2.3474488479169822e-06,5.353000980001e-10,1.21540198257252e-09,25,23,2023/07/Data_0725/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-443.hdf5,2.1141258881636845e-07,1.328061811121805e-09,4.483485107017596e-06,1.328061811121805e-09,0.0471536279858414,0.0002965410632182
0.18,-1.923930679824654e-06,2.1052324290827576e-06,-1.587532639355863e-05,-1.8929409939787104e-05,-1.923616771120132e-06,2.1052772039198714e-06,8.071691798417431e-10,1.3259083337254155e-09,31,29,2023/07/Data_0726/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-445.hdf5,1.816604327997392e-07,1.5522741363331732e-09,4.028893975040004e-06,1.5522741363331732e-09,0.045089405163097,0.0003856768814708
0.2,-1.7528674291740124e-06,1.908878454620504e-06,-2.4356292091190856e-05,-2.740571514625436e-05,-1.7530685529319265e-06,1.90817863912836e-06,6.985974208671822e-10,1.0234344380111987e-09,29,27,2023/07/Data_0726/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-448.hdf5,1.551100861964337e-07,1.239135345855963e-09,3.661247192060287e-06,1.239135345855963e-09,0.0423653684276774,0.0003387498296284
0.22,-1.6035842290845915e-06,1.731664496572457e-06,-4.3306789147138486e-05,-4.574415853690442e-05,-1.6034874860508666e-06,1.731900261387523e-06,6.45641769706227e-10,8.088570935763762e-10,31,31,2023/07/Data_0727/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-450.hdf5,1.284127753366564e-07,1.0349411058694167e-09,3.335387747438389e-06,1.0349411058694167e-09,0.0385001040539525,0.0003105209724165
0.24,-1.471884399277211e-06,1.575425947297174e-06,-6.190809310025055e-05,-6.372832709381267e-05,-1.4724203565228635e-06,1.575973676579255e-06,1.1194032377325063e-09,1.0734032343899895e-09,37,37,2023/07/Data_0727/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-452.hdf5,1.0355332005639145e-07,1.5508894584221367e-09,3.0483940331021185e-06,1.5508894584221367e-09,0.0339697948926284,0.0005090496850695
0.26,-1.358195016757515e-06,1.4380596863078532e-06,7.869201814959794e-05,7.685380307277361e-05,-1.3583098118919406e-06,1.4384774172167242e-06,6.53123800310606e-10,9.262754009765399e-10,35,37,2023/07/Data_0727/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-455.hdf5,8.016760532478356e-08,1.1333829083705202e-09,2.796787229108665e-06,1.1333829083705202e-09,0.0286641774141442,0.0004054110425485
0.28,-1.2534526864035689e-06,1.3135091702959878e-06,7.236709942827598e-05,7.088099547393345e-05,-1.2535389768558193e-06,1.3141591237801738e-06,6.48973844832857e-10,7.754813568260361e-10,37,35,2023/07/Data_0727/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-457.hdf5,6.062014692435448e-08,1.011206401315721e-09,2.5676981006359933e-06,1.011206401315721e-09,0.0236087517100781,0.0003939279977892
0.3,-1.1631475549330026e-06,1.2109929536560271e-06,6.271942181946833e-05,6.155268858067442e-05,-1.1634644595956296e-06,1.2111846902267927e-06,5.17297181020521e-10,6.034445164687423e-10,33,33,2023/07/Data_0727/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-459.hdf5,4.77202306311631e-08,7.948217774746562e-10,2.3746491498224224e-06,7.948217774746562e-10,0.020095697351641,0.000334778824306
0.32,-1.0818094632712922e-06,1.1194570717573329e-06,5.152231305888295e-05,5.0785894861477625e-05,-1.0815983237626872e-06,1.119572160689509e-06,6.802362283938118e-10,6.562584909980941e-10,35,35,2023/07/Data_0728/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-461.hdf5,3.7973836926821823e-08,9.451965580907147e-10,2.2011704844521964e-06,9.451965580907147e-10,0.0172516564232744,0.0004294702336044
0.34,-1.0090772679252133e-06,1.0382250386440646e-06,4.244837267352961e-05,4.148777472470736e-05,-1.009095431006185e-06,1.0384369074208062e-06,5.694157606135071e-10,5.75226515436455e-10,31,31,2023/07/Data_0728/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-463.hdf5,2.9341476414621123e-08,8.093947445444804e-10,2.0475323384269915e-06,8.093947445444804e-10,0.0143301650791814,0.0003953431314179
0.36,-9.44288929211946e-07,9.663924587944794e-07,3.229680877034461e-05,3.131685919855059e-05,-9.445348500207992e-07,9.666686344312765e-07,8.41493215164523e-10,7.166639286210472e-10,35,33,2023/07/Data_0728/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-465.hdf5,2.2133784410477264e-08,1.1053135382118866e-09,1.911203484452076e-06,1.1053135382118866e-09,0.0115810716077795,0.0005783725635281
0.38,-8.821137463579296e-07,8.97724244126858e-07,1.577042428135811e-05,1.46743945285217e-05,-8.819668702622168e-07,8.977066544427824e-07,4.3029034714262485e-10,6.485942988117117e-10,37,37,2023/07/Data_0730/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-469.hdf5,1.573978418056563e-08,7.783471894310255e-10,1.7796735247049993e-06,7.783471894310255e-10,0.0088441975239108,0.0004373710228999
0.4,-8.241849549424519e-07,8.336146998083272e-07,4.077001859368169e-06,3.2051955084941726e-06,-8.24347646232566e-07,8.338577359007328e-07,7.773242057174274e-10,4.946501531955572e-10,33,33,2023/07/Data_0730/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-469.hdf5,9.510089668166842e-09,9.213640403502935e-10,1.6582053821332987e-06,9.213640403502935e-10,0.0057351699437448,0.0005556484154415
0.45,-7.009845689670374e-07,7.018056141823518e-07,-3.425990704840316e-05,-3.544499403963431e-05,-7.010990525852282e-07,7.017882012796283e-07,3.894087862781481e-10,4.0945282874246245e-10,31,31,2023/07/Data_0730/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-471.hdf5,6.891486944001192e-10,5.650582463744994e-10,1.4028872538648566e-06,5.650582463744994e-10,0.0004912359795853,0.0004027824139079
0.5,-6.133780272265079e-07,6.108813271654446e-07,-7.087979946042926e-05,-7.198508517868456e-05,-6.13494791194961e-07,6.109548186502181e-07,3.85072174230745e-10,3.4867296248582555e-10,31,31,2023/07/Data_0730/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-471.hdf5,-2.539972544742902e-09,5.194741708068219e-10,1.2244496098451792e-06,5.194741708068219e-10,-0.0020743789898091,0.0004242520756182
0.55,-5.365533782400565e-07,5.32010053747088e-07,-0.0001144934640069,-0.0001154166752237,-5.36314296723944e-07,5.31926817324812e-07,3.408026593845045e-10,2.25610402084932e-10,19,19,2023/07/Data_0731/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-473.hdf5,-4.3874793991319985e-09,4.0871323219645724e-10,1.068241114048756e-06,4.0871323219645724e-10,-0.0041071995277385,0.0003826071418863
0.6,-4.670808114293693e-07,4.620616489797614e-07,-0.0001575487207472,-0.0001580109566381,-4.668791131188929e-07,4.617771678671935e-07,8.61952607488566e-10,9.845033765742175e-10,31,33,2023/07/Data_0731/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-475.hdf5,-5.101945251699414e-09,1.3085141176320462e-09,9.286562809860864e-07,1.3085141176320462e-09,-0.005493900548739,0.0014090615566582
0.65,-4.198075573633161e-07,4.151600315721132e-07,-0.0002110135074624,-0.0002110723691594,-4.209014902179728e-07,4.156638334593756e-07,2.3974640392235714e-09,2.350319623563269e-09,29,30,2023/07/Data_0731/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-477.hdf5,-5.237656758597182e-09,3.357355529621012e-09,8.365653236773484e-07,3.357355529621012e-09,-0.0062609058854766,0.0040133403051072
0.7,-3.747037205784689e-07,3.704859974781049e-07,-0.0002795102364413,-0.0002809761601816,-3.74177739609209e-07,3.696121277027765e-07,6.285465911911785e-10,5.722468961693521e-10,29,29,2023/08/Data_0801/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-480.hdf5,-4.565611906432517e-09,8.500219570537622e-10,7.437898673119855e-07,8.500219570537622e-10,-0.0061383088249539,0.0011428469359142
0.75,-3.3153973117236336e-07,3.2699946819066413e-07,-0.0003265559709678,-0.0003257984485669,-3.321279703012207e-07,3.29355238816257e-07,2.1778992090446714e-09,2.433382957868553e-09,31,33,2023/08/Data_0801/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-482.hdf5,-2.772731484963709e-09,3.2656695461118713e-09,6.614832091174777e-07,3.2656695461118713e-09,-0.0041916883856552,0.0049369329263254
0.8,-2.980629063837522e-07,2.94177606073505e-07,-0.0003865522510063,-0.000386489870743,-3.002449185343723e-07,2.973177030055308e-07,2.971382254539521e-09,3.0254227806356003e-09,53,53,2023/08/Data_0801/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-485.hdf5,-2.927215528841469e-09,4.240553678964719e-09,5.975626215399031e-07,4.240553678964719e-09,-0.0048985920861283,0.0070965023654392
0.85,-2.6713407066288415e-07,2.64767314785417e-07,-0.0004543420377192,-0.000454948966904,-2.6743803252605815e-07,2.650558238969572e-07,2.025748764387639e-09,2.081051156523337e-09,53,53,2023/08/Data_0801/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-487.hdf5,-2.382208629100966e-09,2.904209354107442e-09,5.324938564230154e-07,2.904209354107442e-09,-0.0044736828422834,0.0054540317810594
0.9,-2.438128868176632e-07,2.414613585916409e-07,-0.0005252131448773,-0.0005253300866425,-2.432301119465636e-07,2.4063126986636785e-07,6.88878507860408e-10,8.76488130583934e-10,49,49,2023/08/Data_0801/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS01-489.hdf5,-2.598842080195721e-09,1.114802691800886e-09,4.838613818129314e-07,1.114802691800886e-09,-0.0053710467044474,0.0023040044392496
